start_datetime duration liters month hour day max_flow fixture
1567631690 25 1429 9 23 2 60 kitchenfaucet
1563566489 33 1427 7 22 4 47 kitchenfaucet
1569050152 31 1426 9 9 5 47 bidet
1563828351 43 1425 7 22 0 38 kitchenfaucet
1559633682 23 1424 6 9 1 63 bidet
1567360949 38 1423 9 20 6 40 kitchenfaucet
1553100987 57 1420 3 17 2 27 bidet
1560230249 22 1420 6 7 1 67 kitchenfaucet
1559387349 13 1417 6 13 5 119 kitchenfaucet
1560149625 29 1417 6 8 0 54 washbasin
1552307551 43 1416 3 13 0 38 kitchenfaucet
1564475932 30 1414 7 10 1 49 bidet
1562092508 29 1414 7 20 1 65 kitchenfaucet
1551796683 50 1413 3 15 1 33 washbasin
1553199752 39 1410 3 21 3 38 kitchenfaucet
1570651359 25 1409 10 22 2 60 bidet
1561530959 42 1409 6 8 2 38 kitchenfaucet
1567866883 44 1408 9 16 5 33 bidet
1558097384 22 1405 5 14 4 72 bidet
1551605375 39 1405 3 10 6 40 washbasin
1570976916 16 1405 10 16 6 92 washbasin
1558355502 33 1403 5 14 0 54 bidet
1564233192 30 1401 7 15 5 49 bidet
1551251667 29 1401 2 8 2 51 washbasin
1550350532 23 1398 2 21 5 63 washbasin
1565108224 70 1398 8 18 1 31 washbasin
1553773921 21 1396 3 12 3 72 bidet
1559393573 35 1394 6 14 5 42 kitchenfaucet
1561965190 20 1393 7 9 0 78 washbasin
1554810981 30 1392 4 13 1 99 kitchenfaucet
1550677698 23 1386 2 16 2 63 bidet
1567749510 33 1386 9 7 4 45 bidet
1569217935 21 1385 9 7 0 72 bidet
1551445213 37 1384 3 14 4 40 washbasin
1569610639 23 1383 9 20 4 69 kitchenfaucet
1558505435 31 1383 5 8 2 49 washbasin
1559976930 43 1381 6 8 5 132 kitchenfaucet
1562771415 31 1381 7 17 2 49 kitchenfaucet
1550929421 37 1381 2 14 5 40 washbasin
1552734872 28 1381 3 12 5 51 washbasin
1568673992 62 1379 9 0 1 31 kitchenfaucet
1569512268 21 1374 9 17 3 69 kitchenfaucet
1552546775 35 1374 3 7 3 42 washbasin
1559228255 25 1374 5 16 3 58 washbasin
1560174902 31 1373 6 15 0 49 washbasin
1550441095 22 1372 2 23 6 67 washbasin
1571498056 37 1372 10 17 5 38 washbasin
1550736787 24 1371 2 9 3 60 washbasin
1557902080 40 1371 5 8 2 36 washbasin
1559730062 27 1370 6 12 2 54 bidet
1571474833 26 1370 10 10 5 56 bidet
1564245325 28 1366 7 18 5 51 washbasin
1563995297 25 1365 7 21 2 69 bidet
1563344841 37 1362 7 8 2 40 bidet
1567247130 31 1362 8 12 5 47 kitchenfaucet
1572070757 26 1361 10 8 5 56 bidet
1560200445 25 1361 6 23 0 56 kitchenfaucet
1569912911 26 1360 10 8 1 56 bidet
1569944025 26 1360 10 17 1 54 bidet
1563474838 95 1359 7 20 3 22 washbasin
1569790065 40 1354 9 22 6 69 bidet
1563864162 41 1354 7 8 1 36 washbasin
1571379265 28 1350 10 8 4 51 bidet
1567355807 26 1349 9 18 6 54 bidet
1557174267 31 1349 5 22 0 47 kitchenfaucet
1552810808 38 1349 3 9 6 38 washbasin
1560452390 15 1349 6 20 3 94 washbasin
1553794591 45 1348 3 18 3 69 bidet
1556451018 22 1347 4 13 6 67 bidet
1561147815 36 1346 6 22 4 38 bidet
1570861055 27 1346 10 8 5 51 bidet
1562092394 18 1345 7 20 1 81 kitchenfaucet
1558601886 46 1340 5 10 3 31 washbasin
1558470517 21 1339 5 22 1 67 kitchenfaucet
1564212192 32 1338 7 9 5 45 washbasin
1569606602 27 1337 9 19 4 54 bidet
1571489434 56 1336 10 14 5 42 kitchenfaucet
1552685079 17 1334 3 22 4 87 kitchenfaucet
1568886758 28 1333 9 11 3 51 bidet
1560615577 28 1333 6 18 5 83 washbasin
1570366764 23 1332 10 14 6 63 kitchenfaucet
1570981067 23 1332 10 17 6 60 kitchenfaucet
1560616887 45 1332 6 18 5 31 washbasin
1551191362 24 1329 2 15 1 58 washbasin
1571729275 20 1326 10 9 1 72 bidet
1569751704 36 1326 9 12 6 40 washbasin
1567581498 33 1325 9 9 2 42 bidet
1562804571 22 1325 7 2 3 65 kitchenfaucet
1568813105 18 1321 9 15 2 78 kitchenfaucet
1554625435 25 1319 4 10 6 60 washbasin
1561400868 38 1319 6 20 0 38 washbasin
1559842366 21 1317 6 19 3 67 kitchenfaucet
1571340124 25 1317 10 21 3 54 washbasin
1554398080 36 1315 4 19 3 40 washbasin
1560703790 69 1313 6 18 6 22 washbasin
1555747605 29 1312 4 10 5 47 bidet
1561208231 22 1312 6 14 5 65 kitchenfaucet
1567252270 30 1311 8 13 5 47 kitchenfaucet
1571505965 40 1311 10 19 5 38 kitchenfaucet
1558470305 27 1309 5 22 1 49 kitchenfaucet
1556026852 27 1307 4 15 1 51 kitchenfaucet
1550951813 22 1305 2 20 5 63 washbasin
1571981264 26 1302 10 7 4 54 bidet
1559412890 18 1302 6 20 5 74 kitchenfaucet
1553100915 35 1301 3 17 2 38 washbasin
1564390461 29 1293 7 10 0 47 bidet
1562676482 26 1290 7 14 1 51 bidet
1568704919 33 1290 9 9 1 40 washbasin
1567826033 35 1289 9 5 5 87 shower
1567628800 41 1288 9 22 2 33 kitchenfaucet
1551782019 23 1287 3 11 1 60 kitchenfaucet
1560148779 31 1284 6 8 0 45 bidet
1555395546 33 1283 4 8 1 42 bidet
1552287028 37 1282 3 7 0 38 kitchenfaucet
1571137514 12 1279 10 13 1 139 kitchenfaucet
1558676705 23 1276 5 7 4 58 kitchenfaucet
1570908787 21 1276 10 21 5 65 kitchenfaucet
1555746694 32 1274 4 9 5 42 kitchenfaucet
1571563994 20 1274 10 11 6 67 washbasin
1556911007 22 1272 5 21 4 60 kitchenfaucet
1569383713 35 1270 9 5 2 38 bidet
1559661547 18 1270 6 17 1 74 washbasin
1551176488 24 1269 2 11 1 54 washbasin
1557814372 33 1269 5 8 1 40 washbasin
1564517465 14 1267 7 22 1 94 kitchenfaucet
1555483207 41 1266 4 8 2 33 washbasin
1556275111 23 1264 4 12 4 56 washbasin
1559923305 35 1264 6 18 4 45 washbasin
1570437383 30 1260 10 10 0 45 bidet
1570979492 15 1260 10 17 6 90 bidet
1571472463 21 1260 10 10 5 67 kitchenfaucet
1560847035 16 1259 6 10 1 85 bidet
1568821213 25 1257 9 17 2 54 bidet
1567167715 12 1257 8 14 4 137 kitchenfaucet
1552657975 29 1257 3 14 4 45 washbasin
1564936787 30 1257 8 18 6 45 washbasin
1565081228 18 1256 8 10 1 74 bidet
1561268335 20 1255 6 7 6 65 bidet
1571380923 38 1255 10 8 4 36 washbasin
1559227526 72 1252 5 16 3 20 washbasin
1551682964 24 1251 3 8 0 56 kitchenfaucet
1554156735 38 1251 4 0 1 36 kitchenfaucet
1556281318 27 1251 4 14 4 54 kitchenfaucet
1567451700 22 1251 9 21 0 60 kitchenfaucet
1553354668 40 1251 3 16 5 33 washbasin
1553945999 31 1251 3 12 5 47 washbasin
1562408103 34 1249 7 12 5 40 bidet
1571688659 32 1249 10 22 0 40 kitchenfaucet
1559920316 75 1249 6 17 4 18 washbasin
1571944533 30 1249 10 21 3 45 washbasin
1571059415 33 1248 10 15 0 40 washbasin
1550929282 29 1247 2 14 5 45 bidet
1555928274 35 1247 4 12 0 40 washbasin
1567493851 26 1245 9 8 1 51 bidet
1565962295 48 1245 8 15 4 33 kitchenfaucet
1551904039 32 1245 3 21 2 40 washbasin
1571473038 23 1244 10 10 5 58 kitchenfaucet
1555747049 17 1244 4 9 5 76 washbasin
1561922890 29 1241 6 21 6 47 bidet
1552809083 36 1239 3 8 6 38 bidet
1560666842 25 1239 6 8 6 54 bidet
1571811092 26 1238 10 8 2 49 bidet
1566752989 30 1238 8 19 6 42 washbasin
1565017160 17 1237 8 16 0 83 kitchenfaucet
1558338506 15 1233 5 9 0 132 kitchenfaucet
1551042311 19 1233 2 22 6 74 washbasin
1559653093 22 1231 6 14 1 58 kitchenfaucet
1572287955 28 1230 10 19 0 47 washbasin
1551771397 21 1228 3 8 1 65 kitchenfaucet
1569948402 10 1228 10 18 1 128 washbasin
1559987779 33 1227 6 11 5 38 bidet
1560837500 23 1227 6 7 1 54 bidet
1565874157 24 1226 8 15 3 54 kitchenfaucet
1569347835 44 1226 9 19 1 29 washbasin
1570969581 33 1224 10 14 6 40 washbasin
1570111273 24 1223 10 16 3 54 washbasin
1551683694 40 1222 3 8 0 31 bidet
1553945597 47 1222 3 12 5 29 bidet
1563092723 21 1222 7 10 6 60 bidet
1570910379 12 1222 10 21 5 103 kitchenfaucet
1554847458 29 1221 4 0 2 60 kitchenfaucet
1559868445 46 1220 6 2 4 29 bidet
1572293428 30 1220 10 21 0 42 washbasin
1550562659 21 1219 2 8 1 63 washbasin
1557379981 40 1219 5 7 3 33 washbasin
1555763622 27 1218 4 14 5 47 bidet
1553323306 32 1217 3 7 5 40 kitchenfaucet
1559920565 28 1217 6 17 4 117 washbasin
1560809919 31 1216 6 0 1 40 bidet
1558590741 48 1216 5 7 3 33 kitchenfaucet
1568879550 21 1216 9 9 3 65 kitchenfaucet
1553600127 26 1215 3 12 1 49 bidet
1557043144 44 1215 5 9 6 29 bidet
1552753017 17 1215 3 17 5 76 kitchenfaucet
1556822331 29 1214 5 20 3 47 kitchenfaucet
1553669844 38 1213 3 7 2 33 washbasin
1571340036 26 1212 10 21 3 49 bidet
1569277025 23 1211 9 0 1 56 bidet
1571488431 12 1211 10 14 5 105 kitchenfaucet
1561531162 18 1211 6 8 2 69 washbasin
1553945769 39 1210 3 12 5 33 washbasin
1557776519 16 1207 5 21 0 90 kitchenfaucet
1562764342 25 1207 7 15 2 51 kitchenfaucet
1569947363 24 1207 10 18 1 56 kitchenfaucet
1561503325 39 1205 6 0 2 33 bidet
1557954129 36 1205 5 23 2 36 kitchenfaucet
1564211818 27 1203 7 9 5 47 bidet
1570512757 42 1203 10 7 1 31 washbasin
1560146391 21 1201 6 7 0 60 kitchenfaucet
1562928425 20 1200 7 12 4 60 bidet
1559916324 27 1200 6 16 4 47 kitchenfaucet
1560616966 32 1199 6 18 5 40 bidet
1568958824 22 1197 9 7 4 56 bidet
1563011414 25 1193 7 11 5 49 washbasin
1568466093 19 1192 9 15 5 81 kitchenfaucet
1558470343 41 1189 5 22 1 49 kitchenfaucet
1560616117 20 1189 6 18 5 65 kitchenfaucet
1556702763 36 1189 5 11 2 36 washbasin
1567800298 29 1188 9 22 4 42 bidet
1551477629 19 1187 3 23 4 69 bidet
1559891458 12 1187 6 9 4 139 kitchenfaucet
1558334511 39 1184 5 8 0 33 bidet
1550335912 21 1183 2 17 5 58 bidet
1560751218 28 1183 6 8 0 45 bidet
1565020119 17 1178 8 17 0 78 kitchenfaucet
1556517174 33 1177 4 7 0 38 bidet
1557777304 37 1177 5 21 0 36 kitchenfaucet
1571966749 26 1176 10 3 4 47 bidet
1561545417 20 1175 6 12 2 83 kitchenfaucet
1562098659 22 1173 7 22 1 58 bidet
1551470109 46 1171 3 20 4 31 kitchenfaucet
1562517688 24 1170 7 18 6 51 kitchenfaucet
1555368916 20 1170 4 0 1 60 washbasin
1562150832 39 1168 7 12 2 33 kitchenfaucet
1554964778 36 1168 4 8 3 36 washbasin
1558767817 47 1165 5 9 5 31 kitchenfaucet
1571944965 27 1165 10 21 3 47 washbasin
1564556066 30 1162 7 8 2 40 bidet
1550351120 26 1158 2 22 5 47 bidet
1561617817 12 1158 6 8 3 112 kitchenfaucet
1557832313 15 1157 5 13 1 83 bidet
1571505846 38 1157 10 19 5 51 kitchenfaucet
1550711856 20 1156 2 2 3 58 washbasin
1570652232 18 1155 10 22 2 72 bidet
1570906859 12 1155 10 21 5 99 washbasin
1553761912 16 1154 3 9 3 279 kitchenfaucet
1551080092 36 1154 2 8 0 36 washbasin
1559378602 31 1153 6 10 5 40 bidet
1566199141 28 1151 8 9 0 45 bidet
1563436772 16 1150 7 9 3 78 bidet
1555729457 62 1150 4 5 5 22 washbasin
1568789045 21 1147 9 8 2 58 kitchenfaucet
1561400374 26 1144 6 20 0 56 bidet
1553773921 21 1144 3 12 3 60 washbasin
1570271769 17 1143 10 12 5 72 bidet
1562169710 20 1141 7 18 2 60 kitchenfaucet
1568574946 22 1141 9 21 6 56 kitchenfaucet
1571032397 33 1141 10 7 0 36 washbasin
1558421177 38 1140 5 8 1 36 kitchenfaucet
1558677595 35 1139 5 7 4 36 washbasin
1560452560 12 1139 6 21 3 96 washbasin
1560232199 27 1138 6 7 1 45 kitchenfaucet
1563982966 21 1137 7 17 2 58 kitchenfaucet
1567964207 20 1137 9 19 6 60 kitchenfaucet
1563385009 33 1137 7 19 2 36 washbasin
1569429129 30 1137 9 18 2 40 washbasin
1561551068 27 1136 6 14 2 45 bidet
1560289985 25 1136 6 23 1 49 kitchenfaucet
1551519877 19 1136 3 10 5 69 washbasin
1559989156 34 1136 6 12 5 38 washbasin
1559470246 27 1135 6 12 6 58 bidet
1555975646 28 1135 4 1 1 49 washbasin
1560231929 58 1135 6 7 1 22 washbasin
1571742686 23 1134 10 13 1 51 washbasin
1570170145 18 1132 10 8 4 67 bidet
1551185644 26 1132 2 13 1 47 washbasin
1554538677 30 1132 4 10 5 40 washbasin
1564494144 16 1130 7 15 1 76 kitchenfaucet
1557469016 51 1129 5 8 4 24 bidet
1570906777 12 1128 10 20 5 105 washbasin
1562767267 13 1126 7 16 2 94 bidet
1564245055 25 1125 7 18 5 47 bidet
1562955059 18 1125 7 20 4 72 kitchenfaucet
1556704670 38 1125 5 11 2 31 washbasin
1570773825 31 1125 10 8 4 38 washbasin
1564937486 14 1123 8 18 6 85 washbasin
1567578939 25 1121 9 8 2 47 bidet
1562795622 11 1119 7 23 2 108 washbasin
1568451143 26 1119 9 10 5 45 washbasin
1563605083 28 1118 7 8 5 45 bidet
1562803349 24 1117 7 2 3 49 kitchenfaucet
1570697843 15 1116 10 10 3 78 bidet
1558718481 31 1115 5 19 4 38 washbasin
1553093080 24 1114 3 15 2 58 kitchenfaucet
1550855190 29 1114 2 18 4 40 washbasin
1566195278 19 1113 8 8 0 63 kitchenfaucet
1561211217 17 1112 6 15 5 72 washbasin
1571746268 23 1110 10 14 1 51 kitchenfaucet
1567592469 35 1109 9 12 2 33 washbasin
1563433726 36 1108 7 9 3 33 bidet
1560888538 25 1108 6 22 1 47 kitchenfaucet
1571419300 21 1104 10 19 4 56 bidet
1555162743 28 1104 4 15 5 42 washbasin
1555764544 34 1104 4 14 5 36 washbasin
1563129843 23 1101 7 20 6 51 bidet
1556002146 28 1099 4 8 1 42 kitchenfaucet
1556829204 50 1099 5 22 3 27 kitchenfaucet
1571474244 24 1099 10 10 5 60 kitchenfaucet
1562915329 67 1099 7 9 4 22 washbasin
1563640065 23 1096 7 18 5 58 bidet
1556354855 52 1096 4 10 5 24 washbasin
1569219713 23 1096 9 8 0 51 washbasin
1558087924 22 1095 5 12 4 54 washbasin
1571509731 31 1094 10 20 5 36 washbasin
1559041680 32 1093 5 13 1 60 bidet
1552807697 36 1093 3 8 6 31 kitchenfaucet
1555688467 18 1093 4 17 4 65 kitchenfaucet
1562954441 22 1093 7 20 4 54 kitchenfaucet
1565718499 25 1092 8 19 1 49 bidet
1562954964 17 1092 7 20 4 67 kitchenfaucet
1569872429 14 1092 9 21 0 81 kitchenfaucet
1570727025 28 1091 10 19 3 42 washbasin
1559715360 40 1090 6 8 2 33 kitchenfaucet
1560196360 18 1090 6 21 0 65 kitchenfaucet
1557774627 40 1089 5 21 0 29 bidet
1559653268 18 1088 6 15 1 65 kitchenfaucet
1567581789 29 1084 9 9 2 40 washbasin
1559671019 16 1083 6 19 1 74 bidet
1567306086 28 1082 9 4 6 40 bidet
1567846482 22 1082 9 10 5 58 bidet
1571118920 38 1082 10 7 1 31 bidet
1567103206 13 1082 8 20 3 92 kitchenfaucet
1560405793 27 1081 6 8 3 42 bidet
1565022684 32 1080 8 18 0 36 kitchenfaucet
1554604328 41 1078 4 4 6 27 bidet
1563149588 70 1078 7 2 0 18 washbasin
1565359455 30 1077 8 16 4 38 washbasin
1560065401 20 1076 6 9 6 56 washbasin
1568408872 25 1075 9 23 4 45 bidet
1550656968 32 1074 2 11 2 36 washbasin
1571331157 17 1073 10 18 3 69 kitchenfaucet
1554116284 28 1073 4 12 0 40 washbasin
1572103521 30 1072 10 17 5 38 washbasin
1570256576 12 1071 10 8 5 92 kitchenfaucet
1556518884 33 1071 4 8 0 36 washbasin
1570687873 21 1070 10 8 3 54 bidet
1551539286 36 1070 3 16 5 31 washbasin
1570905076 25 1069 10 20 5 51 kitchenfaucet
1560187331 16 1069 6 19 0 72 washbasin
1562503564 15 1068 7 14 6 74 kitchenfaucet
1571474194 29 1068 10 10 5 38 kitchenfaucet
1561222956 33 1068 6 19 5 36 washbasin
1561901076 32 1068 6 15 6 36 washbasin
1563066044 28 1068 7 3 6 40 washbasin
1559393949 16 1067 6 14 5 72 kitchenfaucet
1570863766 16 1067 10 9 5 69 washbasin
1555691450 29 1066 4 18 4 38 bidet
1565359398 21 1066 8 16 4 54 bidet
1555051321 27 1065 4 8 4 42 washbasin
1569666735 74 1065 9 12 5 18 washbasin
1572176129 22 1065 10 12 6 51 washbasin
1559226942 27 1064 5 16 3 45 bidet
1567333273 22 1064 9 12 6 51 bidet
1562092419 22 1064 7 20 1 51 kitchenfaucet
1555175220 49 1063 4 19 5 24 kitchenfaucet
1570525571 22 1063 10 11 1 51 washbasin
1572120278 16 1061 10 22 5 69 bidet
1555183237 37 1060 4 21 5 31 kitchenfaucet
1557178435 30 1060 5 23 0 38 kitchenfaucet
1556226895 24 1059 4 23 3 47 kitchenfaucet
1565973536 20 1058 8 18 4 54 bidet
1553438233 25 1057 3 15 6 49 kitchenfaucet
1550854911 29 1057 2 18 4 38 washbasin
1558594248 10 1056 5 8 3 110 kitchenfaucet
1559591357 11 1056 6 21 0 101 kitchenfaucet
1550708174 15 1056 2 1 3 76 washbasin
1570437438 27 1056 10 10 0 40 washbasin
1551932579 29 1055 3 5 3 38 bidet
1550562166 25 1055 2 8 1 45 washbasin
1553239429 40 1053 3 8 4 27 bidet
1569429216 30 1052 9 18 2 38 washbasin
1561357428 26 1051 6 8 0 42 bidet
1560322294 18 1050 6 8 2 63 kitchenfaucet
1559376846 28 1049 6 10 5 40 kitchenfaucet
1556866784 35 1048 5 8 4 31 washbasin
1570111347 32 1048 10 16 3 36 washbasin
1552462481 34 1047 3 8 2 33 washbasin
1568093049 28 1046 9 7 1 38 bidet
1559395972 16 1046 6 15 5 69 kitchenfaucet
1556331657 22 1045 4 4 5 49 washbasin
1564516843 22 1044 7 22 1 49 kitchenfaucet
1551132494 21 1044 2 23 0 51 washbasin
1567611132 29 1043 9 17 2 38 bidet
1569748860 14 1043 9 11 6 81 bidet
1556908559 13 1043 5 20 4 90 kitchenfaucet
1558595776 13 1043 5 9 3 90 kitchenfaucet
1551287553 26 1043 2 18 2 45 washbasin
1558466901 20 1041 5 21 1 56 kitchenfaucet
1569790138 56 1039 9 22 6 22 washbasin
1550735728 27 1037 2 8 3 42 washbasin
1553356492 32 1037 3 16 5 36 washbasin
1568707671 21 1033 9 10 1 51 bidet
1563984693 38 1033 7 18 2 31 washbasin
1568726651 23 1033 9 15 1 49 washbasin
1571564089 29 1033 10 11 6 38 washbasin
1560947076 21 1032 6 14 2 51 bidet
1568181753 30 1031 9 8 2 38 washbasin
1562789979 17 1030 7 22 2 67 kitchenfaucet
1567534005 22 1030 9 20 1 49 washbasin
1555480289 25 1029 4 7 2 45 kitchenfaucet
1559637770 41 1028 6 10 1 27 bidet
1565023478 71 1028 8 18 0 18 washbasin
1570274998 17 1025 10 13 5 69 kitchenfaucet
1562140277 23 1024 7 9 2 47 bidet
1561315267 42 1023 6 20 6 31 bidet
1571472515 38 1023 10 10 5 29 kitchenfaucet
1556029546 18 1017 4 16 1 58 kitchenfaucet
1563276678 19 1017 7 13 1 58 kitchenfaucet
1570894811 13 1017 10 17 5 103 kitchenfaucet
1552421628 30 1016 3 21 1 36 kitchenfaucet
1561013095 25 1016 6 8 3 45 washbasin
1557044610 36 1015 5 10 6 31 washbasin
1555309985 30 1014 4 8 0 36 washbasin
1567267741 32 1013 8 18 5 33 bidet
1556652964 39 1010 4 21 1 29 bidet
1560232086 34 1010 6 7 1 31 bidet
1556974098 14 1010 5 14 5 76 kitchenfaucet
1569697378 15 1010 9 21 5 72 kitchenfaucet
1555064088 31 1009 4 12 4 36 washbasin
1570715951 14 1009 10 15 3 81 washbasin
1561533880 12 1008 6 9 2 92 bidet
1567874513 19 1007 9 18 5 56 kitchenfaucet
1552737279 30 1002 3 12 5 36 bidet
1570920432 25 1000 10 0 6 42 kitchenfaucet
1571773088 15 998 10 21 1 72 washbasin
1551468598 32 996 3 20 4 36 kitchenfaucet
1559900281 13 995 6 11 4 78 bidet
1561794371 22 994 6 9 5 49 kitchenfaucet
1568573121 15 994 9 20 6 74 kitchenfaucet
1570894707 18 994 10 17 5 60 kitchenfaucet
1560181545 22 994 6 17 0 49 washbasin
1570953153 22 993 10 9 6 47 washbasin
1569916088 14 991 10 9 1 76 kitchenfaucet
1562954590 15 990 7 20 4 72 kitchenfaucet
1571771470 23 989 10 21 1 49 kitchenfaucet
1570970224 19 987 10 14 6 56 bidet
1560495886 32 987 6 9 4 33 washbasin
1550695894 17 986 2 21 2 69 washbasin
1568006877 30 985 9 7 0 36 bidet
1568701923 29 985 9 8 1 36 bidet
1571479103 21 984 10 11 5 49 bidet
1559641774 66 984 6 11 1 18 washbasin
1565202335 25 983 8 20 2 42 washbasin
1553354367 40 982 3 16 5 29 bidet
1556355594 35 982 4 10 5 29 bidet
1570344377 16 982 10 8 6 65 kitchenfaucet
1569305450 29 982 9 8 1 38 washbasin
1571206672 14 982 10 8 2 76 washbasin
1559920525 11 980 6 17 4 92 washbasin
1565031014 31 979 8 20 0 33 bidet
1557183428 60 979 5 0 1 20 washbasin
1564517632 45 978 7 22 1 38 kitchenfaucet
1562764999 19 977 7 15 2 54 kitchenfaucet
1569493309 22 976 9 12 3 69 kitchenfaucet
1571773712 16 976 10 21 1 67 kitchenfaucet
1554185641 33 974 4 8 1 31 washbasin
1568799568 26 973 9 11 2 40 washbasin
1562193049 34 972 7 0 3 31 bidet
1552651284 21 972 3 13 4 49 kitchenfaucet
1565286576 14 972 8 19 3 101 kitchenfaucet
1554878613 30 971 4 8 2 33 washbasin
1564124268 26 970 7 8 4 38 bidet
1568059082 27 970 9 21 0 38 kitchenfaucet
1565720204 27 969 8 20 1 54 washbasin
1556048794 14 964 4 21 1 76 kitchenfaucet
1552322141 22 964 3 17 0 47 washbasin
1569821446 28 963 9 7 0 36 bidet
1556035142 33 963 4 17 1 33 washbasin
1560448123 20 963 6 19 3 51 washbasin
1551648225 39 961 3 22 6 31 washbasin
1557043448 34 961 5 10 6 29 washbasin
1551525990 21 960 3 12 5 47 kitchenfaucet
1567582378 13 959 9 9 2 76 kitchenfaucet
1561230644 29 959 6 21 5 112 washbasin
1567449811 18 958 9 20 0 56 kitchenfaucet
1560181587 15 957 6 17 0 67 bidet
1568886801 23 957 9 11 3 45 washbasin
1553450282 66 956 3 18 6 18 kitchenfaucet
1553268082 14 955 3 16 4 76 kitchenfaucet
1559393906 16 955 6 14 5 65 kitchenfaucet
1569216944 11 954 9 7 0 123 washbasin
1561880282 21 953 6 9 6 49 kitchenfaucet
1567194329 66 953 8 21 4 18 washbasin
1559686910 24 951 6 0 2 42 kitchenfaucet
1563010169 31 951 7 11 5 36 washbasin
1572076254 26 951 10 9 5 40 washbasin
1568701665 11 950 9 8 1 114 kitchenfaucet
1553498553 36 950 3 8 0 31 washbasin
1555415909 27 949 4 13 1 36 bidet
1569481969 16 948 9 9 3 65 kitchenfaucet
1562825850 33 945 7 8 3 31 bidet
1571764495 23 945 10 19 1 45 kitchenfaucet
1559200541 15 944 5 9 3 83 kitchenfaucet
1561100175 15 944 6 8 4 69 kitchenfaucet
1560807547 33 943 6 23 0 29 bidet
1569610620 15 943 9 20 4 67 kitchenfaucet
1556012750 32 942 4 11 1 31 bidet
1551186979 19 942 2 14 1 54 washbasin
1570896697 17 941 10 18 5 58 kitchenfaucet
1570287053 21 941 10 16 5 49 washbasin
1560536449 17 939 6 20 4 58 bidet
1559020000 17 939 5 7 1 56 kitchenfaucet
1560567733 22 939 6 5 5 45 washbasin
1561208513 12 939 6 15 5 81 washbasin
1562772699 22 939 7 17 2 45 washbasin
1570860728 17 938 10 8 5 58 kitchenfaucet
1567187075 21 937 8 19 4 47 washbasin
1567248843 10 935 8 12 5 96 kitchenfaucet
1559898814 14 934 6 11 4 72 kitchenfaucet
1551081619 23 933 2 9 0 42 washbasin
1555934018 28 933 4 13 0 38 washbasin
1559542110 26 933 6 8 0 38 washbasin
1572298154 17 931 10 22 0 60 bidet
1565956045 13 930 8 13 4 105 kitchenfaucet
1558355739 26 928 5 14 0 38 washbasin
1557900282 16 926 5 8 2 60 bidet
1559204254 50 926 5 10 3 33 kitchenfaucet
1558172182 18 926 5 11 5 56 washbasin
1562134932 14 926 7 8 2 76 washbasin
1569047518 13 924 9 8 5 76 kitchenfaucet
1550561497 24 923 2 8 1 42 washbasin
1564469372 20 923 7 8 1 47 washbasin
1560944942 18 922 6 13 2 60 kitchenfaucet
1560202379 13 922 6 23 0 74 washbasin
1571958539 25 921 10 1 4 38 bidet
1551583316 16 921 3 4 6 60 washbasin
1561106488 25 921 6 10 4 38 washbasin
1556948143 17 919 5 7 5 58 washbasin
1566031163 24 919 8 10 5 40 washbasin
1569347493 26 918 9 19 1 38 washbasin
1559541841 13 915 6 8 0 78 washbasin
1560583137 20 914 6 9 5 47 kitchenfaucet
1553149715 12 912 3 7 3 83 kitchenfaucet
1562501629 13 912 7 14 6 78 kitchenfaucet
1551394907 23 912 3 0 4 45 washbasin
1564047211 23 910 7 11 3 49 bidet
1560180570 32 908 6 17 0 31 bidet
1560593755 10 908 6 12 5 121 bidet
1560920765 17 908 6 7 2 56 bidet
1560944672 19 907 6 13 2 51 kitchenfaucet
1570273450 12 907 10 13 5 83 kitchenfaucet
1570366085 16 907 10 14 6 63 kitchenfaucet
1552678776 19 907 3 20 4 49 washbasin
1567247703 19 906 8 12 5 49 kitchenfaucet
1555520430 29 906 4 19 2 33 washbasin
1570687932 24 906 10 8 3 38 washbasin
1553276625 19 902 3 18 4 51 kitchenfaucet
1552730411 13 902 3 11 5 74 washbasin
1570169695 27 902 10 8 4 36 washbasin
1559198859 25 901 5 8 3 38 kitchenfaucet
1570348935 13 900 10 10 6 76 kitchenfaucet
1563276308 13 899 7 13 1 87 washbasin
1560093997 11 898 6 17 6 92 washbasin
1558736095 24 897 5 0 5 40 bidet
1562151298 23 897 7 12 2 58 kitchenfaucet
1570894688 14 896 10 17 5 69 kitchenfaucet
1553946236 28 896 3 12 5 33 washbasin
1569277904 22 896 9 0 1 45 washbasin
1571120728 22 895 10 8 1 45 kitchenfaucet
1558118603 24 895 5 20 4 40 washbasin
1559637902 37 895 6 10 1 29 washbasin
1569780481 17 895 9 20 6 58 washbasin
1563112581 26 894 7 15 6 38 kitchenfaucet
1565374534 22 894 8 20 4 42 washbasin
1572298139 25 894 10 22 0 40 washbasin
1554355832 26 893 4 7 3 36 washbasin
1556012833 48 893 4 11 1 22 washbasin
1563984636 22 892 7 18 2 42 washbasin
1557813366 19 891 5 7 1 47 bidet
1568402653 17 891 9 21 4 56 kitchenfaucet
1571810002 16 890 10 7 2 58 kitchenfaucet
1569338445 13 889 9 17 1 72 washbasin
1572249199 18 888 10 8 0 51 kitchenfaucet
1557178799 16 888 5 23 0 101 washbasin
1561425443 29 887 6 3 1 31 bidet
1561482182 24 887 6 19 1 40 bidet
